candidate_id,english,us_auth,license_three_years,dot_cert,clean_criminal_record,weight_acceptance,truck_xp,pkg_delv_xp,marijuana,start_timeframe,weekly_avalibility,clean_driving_record,resume_url,created_at,previous_xp_description,truck_xp_desc
1485,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,2/27/2025 19:51:30,,I was working delivering sunflowers in Arizona some years ago from queen creek to Phoenix area.
1486,True,True,True,False,False,True,True,False,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Wednesday, Tuesday, Thursday, Friday, Saturday, Sunday",True,,2/27/2025 20:02:09,,I was a Walmart van I delivery grocery through the day
1491,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,2/27/2025 20:38:28,"Uber eats delivery driver
40 or more deliveries each day","Box truck 
U hauls 
Sprinter van"
1494,True,True,False,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,2/27/2025 21:24:47,,
1495,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,2/27/2025 21:39:26,,
1496,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,2/27/2025 21:58:53,,
1497,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,2/27/2025 22:05:43,I was working for private company delivery packages but the run out of business.,I was driving cargo for almost two years
1498,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Friday, Wednesday, Thursday, Saturday",True,,2/27/2025 22:46:50,,
1500,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,2/27/2025 23:14:56,,
1501,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,2/27/2025 23:34:48,,
1503,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,2/28/2025 1:28:26,,I’ve drove the u-Hauls
1504,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,2/28/2025 1:31:54,,
1505,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Sunday, Saturday, Friday",True,,2/28/2025 1:56:59,3 stops a day,Luton van
1506,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Tuesday, Wednesday, Saturday, Sunday, Monday",True,,2/28/2025 2:29:39,"FedEx , and security patrol",Fedex
1507,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday, Saturday",True,,2/28/2025 3:36:23,Worked for Amazon delivery services had around like 130+ stops,"CDV, step van & electric Amazon vehicle"
1508,True,True,True,False,True,True,False,False,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,2/28/2025 5:07:01,,
1509,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,2/28/2025 5:07:53,Work while home meal delivery in Bay Area #40 Cargo,Box Truck/ Vans / UHaul
1510,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,2/28/2025 5:24:44,10-12 vehicles part delivery,I have delivered packages by Mini van car
1511,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Friday, Saturday, Thursday, Wednesday, Tuesday, Monday",True,,2/28/2025 5:38:12,"Not many stops, about 3-4 tops spread across Sacramento. From Gas-Powered Generators to Reciprocating Saw Blades, I’ve delivered a variety of cargo",A fleet of Ford Transits ranging in different sizes
1512,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,2/28/2025 5:54:48,I worked for fedex in Hayward CA for about 6-7 years delivering 140 packages a day,Step on vans also 24ft box truck
1515,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,2/28/2025 7:20:58,I used work with one of the Amazon delivery company in west Sacramento,I worked with Amazon delivery company for almost 3 months and in my last month I gave a test on driving a Benz van and I successfully past the test but never drove it
1516,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,2/28/2025 8:33:46,Amazon,Worked for Amazon previously
1517,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,2/28/2025 9:00:05,I did freelance delivery for multiple companies with a variety of cargo and depending on the cargo which determines the outcome of the amount of delivery per day,"The very large you all box trucks, I had to move them around Park then take them to be refueled and take them to different locations and deliver and drop off the trucks."
1518,True,True,False,False,True,True,True,False,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,2/28/2025 9:10:01,,big size uhaul moving truck
1520,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Saturday, Sunday, Friday, Thursday, Wednesday, Tuesday, Monday",True,,2/28/2025 11:38:24,180-200,
1521,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,2/28/2025 12:35:22,I worked for Amazon flex,
1522,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,2/28/2025 13:09:32,"I’ve delivered for Amazon delivery for multiple years and have plenty experience with heavy loads . 
I’ve had days with 230 stops and completed before 10 hours. 

I have gotten over 1000 “Good” customer reviews and continue to show the better side of a delivery driver for my team .","I work currently for Allied colonial van and storage where I’ve driven 3 Axel vehicles also 26ft box trucks day and night to deliver military personnel housing items including couches, refrigerators and bunk beds ."
1523,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,2/28/2025 13:35:37,Instacart and post mates,
1525,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,2/28/2025 15:06:14,"I had upwards of 6 stops but each stop I had to port the products in the facilities and each order was about 1,000 pieces each",
1526,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,2/28/2025 15:27:24,125-160 stops,P1200 van transit rental trucks 10-15 passengers van
1527,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,2/28/2025 15:28:23,I delivered  for hkme depot,I worked for linen company using exact same vehicle
1528,True,True,True,False,True,True,True,True,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,2/28/2025 16:19:43,96-130 stops per day,Delivery cargo vans and delivery box vans
1530,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Thursday, Friday, Sunday, Saturday",True,,2/28/2025 18:18:25,Around 100+ average packages from small too big,Tow truck
1531,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,2/28/2025 18:24:29,,Ford truck
1532,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Sunday, Saturday, Friday, Thursday, Wednesday, Tuesday, Monday",True,,2/28/2025 19:17:33,,2011 GMC Cutaway
1533,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Sunday, Monday",True,,2/28/2025 19:42:22,150-200 miscellaneous packages large med and small,4 yrs
1534,True,True,False,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,2/28/2025 20:16:22,I’ve had 150 stops working for Amazon,Step vans
1535,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday, Saturday",True,,2/28/2025 21:01:23,120 stops and it was for amazon,I was DOT certified
1536,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,2/28/2025 21:41:10,"As a delivery driver for a top regional Amazon DSP, I delivered up to 300 packages each day. The item weight limit was 50 in the vans","During my training with Amazon, I co-delivered on step vans"
1538,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday, Monday",True,,2/28/2025 22:10:43,,"32 foot rv 
Truck and trailer 
Boats"
1539,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,2/28/2025 22:16:57,I managed and delivered vehicles with as many as 25 stops a day,I delivered frozen products in a 8 door freezer truck
1540,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,2/28/2025 23:11:12,,
1543,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Thursday, Monday, Tuesday, Wednesday, Friday",True,,3/1/2025 2:09:01,FedEx ground seasonal worker for San Francisco,Uhaual delivery van
1544,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/1/2025 2:39:19,,I drove one of the largest U-Hauls from Beaumont Texas all the way to Phoenix Arizona.
1545,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Sunday, Saturday, Friday",True,,3/1/2025 2:59:53,"I was a driver for Amazon, and made about over 120 stops each day in a Ford cargo van.",
1547,True,True,True,False,False,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/1/2025 5:58:06,150 stops,Box truck
1548,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/1/2025 6:16:41,Over 40,
1549,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/1/2025 6:21:30,Packages car parts up to 20 a day,Step fan flatbed Transit van
1550,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/1/2025 6:29:02,"Yes, cargo. Making 20/30 stops or more daily","All trucks, vans any type"
1551,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/1/2025 6:45:03,180 stops.,26 ft box truck.
1553,True,False,True,False,True,True,True,True,No - I do not consume marijuana,Four (4) or more weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/1/2025 12:57:08,"Hi, i’m working in Poland 3 years in DPD - always i got 130-150 stops and 200/300 packages,  im work in Amazon in deutschland for one year, i want to come to US, and Try in US delivered the packages","I work at the longest and Highest BUS , H4L4 Peugeot Boxer"
1554,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Sunday, Thursday, Wednesday, Friday, Tuesday, Monday",True,,3/1/2025 15:21:49,"I worked For WBXL, i would I could complete any from 170-210 stops per day.","Ford transit 
Step Van
CDV"
1556,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/1/2025 16:50:44,"60 stops 
Big packages",DHL van
1558,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/1/2025 17:26:10,Amazon,Van and EDV
1559,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/1/2025 18:10:16,,I have delivery van experience in India drive van delivered the small parcel
1560,True,True,True,False,False,True,False,False,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/1/2025 19:15:47,,
1561,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Friday, Thursday, Saturday, Sunday",True,,3/1/2025 19:26:24,,3
1562,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/1/2025 21:09:19,,
1565,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/1/2025 21:34:57,50stops in a cargo van for DHL,Vans cargo vans
1566,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/1/2025 21:35:00,,
1568,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/1/2025 21:43:40,Was like 15 years ago delivery boxes for insurance company,
1569,True,True,True,False,True,True,False,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/2/2025 2:23:53,,
1570,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/2/2025 2:52:52,,
1571,True,True,True,False,True,True,False,False,No - I do not consume marijuana,Four (4) or more weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/2/2025 7:01:33,,
1572,True,True,True,False,False,True,False,False,No - I do not consume marijuana,As soon as possible,"Saturday, Friday, Tuesday, Wednesday, Thursday, Sunday, Monday",True,,3/2/2025 8:38:03,,
1574,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday",True,,3/2/2025 10:02:20,Currently a delivery driver for amazon,"Have drive a step van for Amazon drivers test, as a Amazon delivery driver I drive a cargo van and or rivian daily"
1575,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Sunday, Saturday, Friday, Thursday, Wednesday, Tuesday, Monday",True,,3/2/2025 11:17:25,,I have driven many long box trucks and U-huals. While working for a moving company.
1576,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Friday, Saturday, Sunday, Wednesday",True,,3/2/2025 11:20:47,,
1579,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/2/2025 18:57:38,,I usually drive Ram pica
1580,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/2/2025 19:22:36,Training with Amazon,
1581,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday, Monday",True,,3/2/2025 19:32:39,Military Cargo and equipment all day,Military
1582,True,True,False,False,True,True,False,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/2/2025 19:34:48,,
1584,True,True,True,False,True,True,False,False,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/2/2025 20:17:36,,
1585,True,True,True,False,True,True,True,True,Yes - I recreationally consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday",True,,3/2/2025 21:41:46,Step van,Amazon step van
1586,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/2/2025 21:52:54,,
1588,True,True,True,False,False,True,True,True,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday, Saturday",True,,3/2/2025 23:37:42,"Regular Amazon van 
150-190 stops",Box van
1590,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/2/2025 23:43:32,96,I am a class A driver so i have driven everything down to a dry van
1591,True,True,False,False,False,False,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/2/2025 23:53:22,No,
1592,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/3/2025 0:00:46,150-220,P1000
1593,True,True,True,False,True,True,True,True,Yes - I recreationally consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Monday",True,,3/3/2025 0:37:37,"Average 220-300 stops 
Cargo 300+ parcels",P-1200
1595,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/3/2025 0:49:41,~200 stops/day. Light packages and 40 heavyweight packages for Amazon,
1596,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/3/2025 0:52:28,,
1597,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Sunday, Monday",True,,3/3/2025 0:57:11,20 store delivered to Starbucks,"Box truck 28'
48'tractor&trailer"
1598,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/3/2025 3:07:10,Parcels from letters to overweight.150 to 200 plus a day,Ups utility driver up to 24 foot and also agriculture trucks of same size
1599,True,True,True,False,True,True,True,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/3/2025 3:34:39,,26ft hauling truck
1600,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday",True,,3/3/2025 3:44:17,"I worked ups seasonal  driver
And i been doing uber for medication delivery for the past 4 years",Suv and minivan  and full size van
1601,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Wednesday, Friday, Saturday, Sunday",True,,3/3/2025 3:51:41,,
1604,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/3/2025 4:32:18,,
1605,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/3/2025 6:06:30,,
1606,True,True,True,False,True,True,True,True,Yes - I consume marijuana for medical reasons,Four (4) or more weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/3/2025 6:24:26,I was work Amazon dsp delivery driver,Van
1610,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday, Saturday",True,,3/3/2025 7:36:53,,
1611,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Friday, Thursday, Wednesday, Tuesday",True,,3/3/2025 7:54:58,,
1612,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/3/2025 8:09:05,,
1613,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/3/2025 10:13:59,,
1615,True,True,True,False,True,True,False,False,No - I do not consume marijuana,Two (2) weeks from now,"Tuesday, Thursday, Friday, Saturday, Sunday",True,,3/3/2025 15:39:49,,
1616,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/3/2025 16:03:10,I was in the Moving & Storage business for several years and made Deliveries from 1 piece to a full truck,26' Moving Trucks...and smaller Trucks over the years
1619,True,True,False,False,True,True,False,False,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/3/2025 17:32:49,,
1620,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/3/2025 18:09:23,I delivered solar panels and equipment to job sites (1-4 stops per day),I drove a Mercedes benz sprinter van and a box truck
1621,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Saturday, Friday, Wednesday, Thursday, Monday, Tuesday, Sunday",True,,3/3/2025 18:10:30,30,"Step van, company car"
1622,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/3/2025 18:10:36,I do door dash and uber eats along with having work at Amazon,
1623,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/3/2025 18:19:44,I did over 100 stops a   Day delivering packages,Trucks that are over 26 feet
1624,True,True,True,False,True,True,False,False,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Wednesday, Tuesday, Thursday, Friday, Saturday, Sunday",True,,3/3/2025 18:49:01,,
1625,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Two (2) weeks from now,"Saturday, Friday, Sunday",True,,3/3/2025 18:51:53,100,
1626,True,True,True,False,True,True,True,True,Yes - I recreationally consume marijuana,As soon as possible,"Friday, Wednesday, Thursday, Tuesday, Monday",True,,3/3/2025 19:25:13,175,Cdv
1627,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/3/2025 19:39:52,Worked as Amazon delivery driver for 1 year and 4 months 190+ stops,Amazon delivery van Amazon EV
1628,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/3/2025 19:45:33,,
1629,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/3/2025 19:51:15,,
1630,True,True,True,False,True,True,True,True,Yes - I recreationally consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/3/2025 19:55:24,190-200 amazon packages,"Cargo vans, edvs, stepvans"
1631,True,True,False,False,True,True,True,True,Yes - I recreationally consume marijuana,As soon as possible,"Tuesday, Wednesday, Monday, Thursday, Friday",True,,3/3/2025 20:02:01,Around 170-190 stops a day roughly 200-300 packages,All Amazon commercial trucks except the big rigs.
1632,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/3/2025 20:11:37,Around 20 stops a day for vending machine company. I stocked and serviced the machines with various drinks and snacks.,Mercedes sprinter
1633,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/3/2025 20:31:41,Amazon Flex packages. 60-100,
1635,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Friday, Thursday, Wednesday",True,,3/3/2025 20:49:56,,
1637,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/3/2025 21:08:30,,
1638,True,True,False,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Saturday, Sunday, Friday",True,,3/3/2025 21:29:04,,
1639,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/3/2025 21:49:12,"I worked for Amazon delivery driver. 
My work ethics allowed me to complete 170-200 stops per day including multi-stops in 9-10 hours. My cargo was about 300 packages a day.",I’m comfortable driving Step Vans and box trucks in all weather/driving conditions.
1641,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/3/2025 22:17:47,,
1642,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/3/2025 22:31:00,,
1643,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday",True,,3/3/2025 23:07:54,I currently work at Amazon and I drive the ford transit cargos and every day I do about 160 stops a day but it changes every day,
1644,True,True,False,False,True,True,False,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/4/2025 0:19:44,,
1645,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Wednesday, Thursday, Friday, Saturday, Monday, Tuesday",True,,3/4/2025 0:33:37,I worked for dhl as a delivery driver. My cargo type could range from an envelope to a barbecue pit on a pallet. Since we would deliver in town and out of town I would do anywhere between 50-70 stops a day.,
1646,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/4/2025 1:13:14,I was with Amazon doing approximately 180 stops a day with packages ranging from 5 to 150pounds,"20foot flatbed trailers 
Freightliner box van 
Any size truck."
1647,True,True,False,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,3/4/2025 1:42:15,Amazon flez 20 - 50 stops,Boom truck for tree work and chopper truck
1649,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,3/4/2025 3:02:32,"I contract with ups
For the post office",Bob tail truck
1650,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/4/2025 3:08:50,amazon / 100 stops a day / personal orders,
1651,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Wednesday, Friday, Saturday",True,,3/4/2025 3:16:36,,I used to drive a box truck
1652,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,3/4/2025 3:36:03,I used to deliver packages in Los Angeles California 200 packages per day,I’m used to driving 40 footers bigger vehicles
1653,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Sunday, Saturday, Friday, Wednesday, Thursday, Monday, Tuesday",True,,3/4/2025 4:37:06,,
1654,True,True,False,False,True,False,False,False,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday",False,,3/4/2025 5:16:52,,
